id,ctrl.turbo.rah.nobiotin,ctrl.turbo.cyto.nobiotin,ctrl.noturbo.nobiotin,turborah.toxo.r1,turborah.mock.r1,turborah.toxo.r2,turborah.mock.r2,turborah.toxo.r3,turbocyto.toxo.r1,turborah.toxo.r4,turbocyto.toxo.r2,turborah.vs.turbocyto.logFC,turborah.vs.turbocyto.P.Value,turborah.vs.turbocyto.adj.P.Val,turborah.vs.turbocyto.Q.Value,turborah.toxo.vs.mock.logFC,turborah.toxo.vs.mock.P.Value,turborah.toxo.vs.mock.adj.P.Val,turborah.toxo.vs.mock.Q.Value,turborah.toxo.vs.ctrl.logFC,turborah.toxo.vs.ctrl.P.Value,turborah.toxo.vs.ctrl.adj.P.Val,turborah.toxo.vs.ctrl.Q.Value,turbocyto.toxo.vs.ctrl.logFC,turbocyto.toxo.vs.ctrl.P.Value,turbocyto.toxo.vs.ctrl.adj.P.Val,turbocyto.toxo.vs.ctrl.Q.Value,turborah.toxo.vs.all.logFC,turborah.toxo.vs.all.P.Value,turborah.toxo.vs.all.adj.P.Val,turborah.toxo.vs.all.Q.Value,turborah.vs.turbocyto.zscore,turborah.toxo.vs.mock.zscore,turborah.toxo.vs.ctrl.zscore,turbocyto.toxo.vs.ctrl.zscore,id.nodash,accession_number,numColumnsProteinObserved,numSpectraProteinObserved,numPepsUnique,numPepsUniqueSubgroupSpecificCI,accession_numbers,species,protein_mw,percentCoverage,groupNum,subgroupNum,scoreUnique,scoreUniqueSubgroupSpecificCI,entry_name,X20191014_Toxoplasma_TMT_FullExperiment.unique_peptides,X20191014_Toxoplasma_TMT_FullExperiment.numSpectra,X20191014_Toxoplasma_TMT_FullExperiment.totalIntensity,X20191014_Toxoplasma_TMT_FullExperiment.pct_cov,subcellular.location,gene,Location,toxo_gene_name,toxo_nonsecreted_gene_name,lopit_prediction,has.imputed
O75581,-4.120367636238479,-3.5677544447707974,-5.3919197623372535,0.5540711781535983,0.5594119682939978,0.15613488773202447,0.7289930145155397,0.6430191450127678,-0.06987090192199845,0.5997408056890278,0.12554692239753387,0.4604034939090868,0.28439772432479216,0.34683399473351545,0.34683399473351545,-0.15596098725791407,0.7117557025821488,0.999812317632854,0.999812317632854,4.848255451929031,2.5909099693407385e-9,2.0149536612137284e-8,2.0149536612137284e-8,4.387851958019945,8.874597063872613e-8,1.3224901643557387e-7,1.3224901643557387e-7,-0.18379899749568174,0.7357843063296092,0.7759221659330012,0.7759221659330012,1.611692988893135,-0.6318074723985717,1.574022108649258,0.07276382907428665,O75581,O75581,1,14,11,11,O75581|F5H7J9,HUMAN,183450,7.1,1170,1170.1,128.34,128.34,Low-density lipoprotein receptor-related protein 6,11,14,1810000000,7.10%,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:26387593}; Single-pass type I membrane protein. Endoplasmic reticulum {ECO:0000269|PubMed:26387593}. Membrane raft {ECO:0000269|PubMed:23987510}. Note=On Wnt signaling, undergoes a cycle of caveolin- or clathrin-mediated endocytosis and plasma membrane location. Released from the endoplasmic reticulum on palmitoylation. Mono-ubiquitination retains it in the endoplasmic reticulum in the absence of palmitoylation. On Wnt signaling, phosphorylated, aggregates and colocalizes with AXIN1 and GSK3B at the plasma membrane in LRP6-signalsomes. Chaperoned to the plasma membrane by MESD (By similarity). {ECO:0000250}.",LRP6,Unknown,NA,NA,NA,FALSE
Q6NUQ4,-3.22877312023462,-3.252538054327588,-4.284786564914218,0.3611047900320526,0.12083889265753876,0.5202628936032228,0.31245946681561015,0.484410504077638,0.4889140395717873,0.45199408948208525,0.6030755883025429,-0.09155174463841542,0.7848653512950556,0.8243401066225313,0.8243401066225313,0.23779388956217518,0.4817177888549773,0.999812317632854,0.999812317632854,4.043142315790892,1.3998232108630545e-9,1.4898698769811092e-8,1.4898698769811092e-8,4.134694060429307,1.0525441008221302e-8,2.8715779782913436e-8,2.8715779782913436e-8,-0.3082009243749899,0.48002283838644555,0.5420284586987134,0.5420284586987134,0.9935869510669543,0.2098934646500324,0.7396761596522907,-0.15845887390132682,Q6NUQ4,Q6NUQ4,1,14,9,9,Q6NUQ4|Q6NUQ4-2,HUMAN,78004.9,15.5,1171,1171.1,128.29,128.29,Transmembrane protein 214,9,14,478000000,15.50%,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:23661706}; Multi-pass membrane protein {ECO:0000269|PubMed:23661706}.,TMEM214,Unknown,NA,NA,NA,FALSE
O75170,-3.6438835932222116,-2.716939457361403,-4.030411757727131,-0.5747528073614724,-0.5113053686916891,-0.40431392624603985,-0.469808843176414,-0.38818734566256236,1.568138097030773,-0.4262495684269959,1.758116961975392,-2.1115034414273497,2.596234948007851e-5,6.659972914264125e-4,6.659972914264125e-4,0.04218119400978387,0.9041160611110295,0.999812317632854,0.999812317632854,3.0153690241793147,1.0318596711683587e-7,2.0930600221631614e-7,2.0930600221631614e-7,5.126872465606665,1.1519465355463463e-9,1.6178440680719314e-8,1.6178440680719314e-8,-1.620946335493298,0.002630076798222671,0.05760728849389117,0.05760728849389117,-1.268452164981814,-0.20825345577599758,-0.32541450134056005,0.747750945592871,O75170,O75170,1,12,8,8,O75170|O75170-5|O75170-3|O75170-4|O75170-2|O75170-6,HUMAN,106423.3,13,1172,1172.1,128.24,128.24,Serine/threonine-protein phosphatase 6 regulatory subunit 2,8,12,336000000,13.00%,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16769727}.,PPP6R2,Unknown,NA,NA,NA,FALSE
Q96BA8,-4.114161618880956,-3.4877048279512866,-4.769066972114915,-0.06123922814111818,0.5311332313232129,0.0930321045744002,0.6761177020786888,0.24051452856905653,0.7737052765746625,0.08168609156436363,0.847326915330235,-0.722017721810773,0.05096441892606919,0.07927017435719176,0.07927017435719176,-0.5151270925592754,0.15000927672038877,0.999812317632854,0.999812317632854,4.212142847124062,1.1744028423469453e-9,1.3747421507473065e-8,1.3747421507473065e-8,4.934160568934835,1.5281468077858189e-9,1.6178440680719314e-8,1.6178440680719314e-8,-1.3256431885117237,0.008910802826368358,0.05833511164052797,0.05833511164052797,0.2875608099622542,-1.3995705280073591,0.9148129228810206,0.5717368213324803,Q96BA8,Q96BA8,1,12,8,8,Q96BA8|Q96BA8-2,HUMAN,57289.6,21.3,1173,1173.1,127.99,127.99,Cyclic AMP-responsive element-binding protein 3-like protein 1,8,12,651000000,21.30%,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12054625, ECO:0000269|PubMed:16417584, ECO:0000269|PubMed:25310401}; Single-pass type II membrane protein. Note=ER membrane resident protein. Upon ER stress, translocated to the Golgi apparatus where it is cleaved. The cytosolic N-terminal fragment (processed cyclic AMP-responsive element-binding protein 3-like protein 1) is transported into the nucleus. {ECO:0000269|PubMed:12054625, ECO:0000269|PubMed:16417584, ECO:0000269|PubMed:21767813, ECO:0000269|PubMed:25310401}.; SUBCELLULAR LOCATION: Processed cyclic AMP-responsive element-binding protein 3-like protein 1: Nucleus {ECO:0000269|PubMed:24079343, ECO:0000269|PubMed:25310401}. Note=Upon ER stress, transported into the nucleus. {ECO:0000269|PubMed:12054625, ECO:0000269|PubMed:21767813, ECO:0000269|PubMed:24079343, ECO:0000269|PubMed:25310401}.",CREB3L1,Unknown,NA,NA,NA,FALSE
P51149,-2.984430065024233,-2.5645658439422547,-4.424712980709054,0.2835587056938246,0.0032830454132857703,0.18403712192079055,0.20179979382384833,0.23375751120766322,0.8681650484881456,0.2194280951420286,0.9905005902888656,-0.6991374608974288,0.11320369546008145,0.1568898409428331,0.1568898409428331,0.12765393887250964,0.7621829335646897,0.999812317632854,0.999812317632854,3.5547649883829244,1.3237296225809558e-7,2.5101890769009943e-7,2.5101890769009943e-7,4.253902449280353,1.304203187580518e-7,1.8383830764937054e-7,1.8383830764937054e-7,-0.8016788805159958,0.1555875979030415,0.2209709671309779,0.2209709671309779,0.3131832271981027,-0.02554463442990964,0.23356636412798903,-0.049579450625036124,P51149,P51149,1,16,9,9,P51149|C9J8S3|C9J4V0|C9J4S4|TGGT1_248880-t26_1-p1|C9J7D1,HUMAN,23774.6,55.5,1174,1174.1,127.84,127.84,Ras-related protein Rab-7a,9,16,2300000000,55.50%,"SUBCELLULAR LOCATION: Cytoplasmic vesicle, phagosome membrane {ECO:0000269|PubMed:12944476, ECO:0000269|PubMed:21255211}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Late endosome membrane {ECO:0000269|PubMed:12944476, ECO:0000269|PubMed:14617358, ECO:0000269|PubMed:16176980, ECO:0000269|PubMed:20028791}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Lysosome membrane {ECO:0000269|PubMed:12944476, ECO:0000269|PubMed:20028791}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Melanosome membrane {ECO:0000269|PubMed:12643545, ECO:0000269|PubMed:17081065}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cytoplasmic vesicle, autophagosome membrane {ECO:0000269|PubMed:20028791}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Lipid droplet {ECO:0000250|UniProtKB:P51150}. Endosome membrane {ECO:0000269|PubMed:22431521}. Note=Colocalizes with OSBPL1A at the late endosome (PubMed:16176980). Found in the ruffled border (a late endosomal-like compartment in the plasma membrane) of bone-resorbing osteoclasts. Recruited to phagosomes containing S.aureus or Mycobacterium (PubMed:21255211). Lipid droplet localization is increased upon ADRB2 stimulation (By similarity). {ECO:0000250|UniProtKB:P51150, ECO:0000269|PubMed:16176980, ECO:0000269|PubMed:21255211}.",RAB7A,Unknown,NA,NA,NA,FALSE
P23142,-0.16589236958448467,-1.4260282473256212,-1.5086690166458305,-0.041608639475938056,0.11532591329962431,0.02471471222106243,0.4116427620337583,-0.23698576778927272,0.6182646079995671,-0.17238486347975335,0.7755532151214714,-0.8034750511914944,0.04507170651809517,0.07148503663887293,0.07148503663887293,-0.3700504772976667,0.32797229575445475,0.999812317632854,0.999812317632854,0.9269637382210036,0.012160399473218635,0.012394887441367472,0.012394887441367472,1.730438789412498,5.059495308398528e-4,5.235935340566602e-4,5.235935340566602e-4,-1.0669593888581856,0.0400393354595993,0.08943696080829944,0.08943696080829944,0.1963409725567492,-1.089450882009096,-2.489647591066479,-2.354394326433829,P23142,P23142,1,23,10,10,P23142|B1AHL2|P23142-4|P23142-3|P23142-2,HUMAN,81320.7,12.9,1175,1175.1,127.59,127.59,Fibulin-1,10,23,2210000000,12.90%,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.",FBLN1,Unknown,NA,NA,NA,FALSE
Q16512-2,-3.7763907609980816,-2.54509512399283,-4.25039198137055,-0.48307932592180225,-0.49864157311904644,-0.31103422474690856,-0.2870679775888906,-0.3219551767046568,1.5517547574582946,-0.27614065042427083,1.6307664459593867,-1.9393129461582497,2.128950998941257e-4,0.0017313622964994393,0.0017313622964994393,0.04480243090455893,0.9104659428331865,0.999812317632854,0.999812317632854,3.1759069443377443,2.65325859370258e-7,4.3362192379206895e-7,4.3362192379206895e-7,5.115219890495994,6.349458530337445e-9,2.2969685737130785e-8,2.2969685737130785e-8,-1.5464581708042813,0.008479839933270523,0.05833511164052797,0.05833511164052797,-1.0756249620691425,-0.2026502298086742,-0.1590476178152582,0.7371080229767555,Q16512,Q16512-2,1,14,10,10,Q16512-2|Q16512|Q16512-3,HUMAN,105469.7,13,1176,1176.1,127.51,127.51,Isoform 2 of Serine/threonine-protein kinase N1,10,14,885000000,13.00%,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17332740, ECO:0000269|PubMed:9478917}. Nucleus {ECO:0000269|PubMed:12514133}. Endosome {ECO:0000269|PubMed:9478917}. Cell membrane {ECO:0000250|UniProtKB:Q63433}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q63433}. Cleavage furrow {ECO:0000269|PubMed:17332740}. Midbody {ECO:0000269|PubMed:17332740}. Note=Associates with chromatin in a ligand-dependent manner. Localization to endosomes is mediated via its interaction with RHOB. Association to the cell membrane is dependent on Ser-377 phosphorylation. Accumulates during telophase at the cleavage furrow and finally concentrates around the midbody in cytokinesis. {ECO:0000250|UniProtKB:Q63433, ECO:0000269|PubMed:17332740}.",PKN1,Unknown,NA,NA,NA,FALSE
Q5T9B7,-2.7607881183866163,-2.5097188978804565,-3.9557716809361323,0.06303010737136892,0.07781245778138353,0.00632063818608544,0.20133938061098436,0.08567468970120638,0.9578581224928022,0.052571333019894036,1.2125514753680868,-1.0333056068608055,0.01347148343950754,0.02685564435819329,0.02685564435819329,-0.08767672712654526,0.8138931611659989,0.999812317632854,0.999812317632854,3.127325424470708,1.3947765820756463e-7,2.6098059608196414e-7,2.6098059608196414e-7,4.160631031331514,3.688403125059631e-8,6.529496479370345e-8,6.529496479370345e-8,-1.1728815260569896,0.026218319866985248,0.07434750721710905,0.07434750721710905,-0.06103434380039674,-0.48584121490760823,-0.20939308167342446,-0.13476924550701283,Q5T9B7,Q5T9B7,1,18,8,7,Q5T9B7|P00568,HUMAN,23638.6,40,1177,1177.1,127.26,112.35,Adenylate kinase isoenzyme 1,8,18,20900000000,40.00%,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_03171}.,AK1,Unknown,NA,NA,NA,FALSE
Q9Y6K8,-3.8207845761281156,-2.392158508390914,-4.6813691164911955,-0.46779749644896135,-0.5626012488709994,-0.3895611983789378,-0.49677804578519263,-0.473206566858751,1.643786480749485,-0.47964466293741176,1.7071715511007808,-2.128031497081148,3.932552713140692e-4,0.0024410689593678827,0.0024410689593678827,0.07713716617208044,0.8691394323580882,0.999812317632854,0.999812317632854,3.1788849191807267,1.7644149813857801e-6,2.2305739469462235e-6,2.2305739469462235e-6,5.306916416261874,3.0923833521786426e-8,5.7417853350276335e-8,5.7417853350276335e-8,-1.598341849753052,0.01752074893238526,0.06440184496510117,0.06440184496510117,-1.286961077081324,-0.13353063643706814,-0.1559615158316596,0.9121947544612107,Q9Y6K8,Q9Y6K8,1,13,8,7,Q9Y6K8|Q9Y6K8-3|Q9Y6K8-2,HUMAN,63902.4,17.2,1177,1177.2,112.76,97.85,Adenylate kinase isoenzyme 5,7,13,327000000,15.60%,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19647735}.,AK5,Unknown,NA,NA,NA,FALSE
P36542-2,-2.7307692586701573,-2.425949384013074,-3.436870455997013,-0.013847543240814575,-0.1179060831732699,-0.01854682844475897,0.015328626769152285,0.09987618478977019,1.1888088701087207,-0.007430184645629751,1.2109226310977714,-1.184852843488604,0.0019426506463333466,0.006580253053662585,0.006580253053662585,0.06630163531670046,0.8344741035708902,0.999812317632854,0.999812317632854,2.8795426066747227,5.3433834522297126e-8,1.3185022770892138e-7,1.3185022770892138e-7,4.064395450163326,6.487781086474929e-9,2.2982370068633176e-8,2.2982370068633176e-8,-1.1335641152865454,0.013676820112307628,0.060742084551714835,0.060742084551714835,-0.23074423227254615,-0.15669295647751186,-0.4661726334899315,-0.22266636983895507,P36542,P36542-2,1,28,8,1,P36542-2,HUMAN,32937.4,27.2,1178,1178.1,127.25,15.76,Isoform Heart of ATP synthase subunit gamma mitochondrial,8,28,5960000000,27.20%,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P05631}; Peripheral membrane protein {ECO:0000250|UniProtKB:P05631}; Matrix side {ECO:0000250|UniProtKB:P05631}.,ATP5F1C,Unknown,NA,NA,NA,FALSE
P36542,-3.185368293650912,-2.4368430182747463,-4.087933133054904,-0.0974825195185125,-0.28510832436550004,-0.403031046473245,-0.10441456581212873,-0.10370639222088766,1.336093347539866,-0.0471278113875819,1.475925301758237,-1.568846267049108,0.0010818410464085366,0.004468892697684308,0.004468892697684308,0.03192450268875752,0.9346388750158251,0.999812317632854,0.999812317632854,3.073877872593464,2.977925369256628e-7,4.756525743246068e-7,4.756525743246068e-7,4.6427241396425725,1.6319852450933142e-8,3.727890671269873e-8,3.727890671269873e-8,-1.374084821960294,0.014672374852035356,0.061355555159994565,0.061355555159994565,-0.660758546862418,-0.23017843297411036,-0.2647812580562928,0.30555227971693816,P36542,P36542,1,3,8,2,P36542,HUMAN,33052.5,27.5,1178,1178.2,124.33,18.31,ATP synthase subunit gamma mitochondrial,2,3,909000000,6.70%,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P05631}; Peripheral membrane protein {ECO:0000250|UniProtKB:P05631}; Matrix side {ECO:0000250|UniProtKB:P05631}.,ATP5F1C,Unknown,NA,NA,NA,FALSE
Q9UQR1,-3.423483165286836,-3.0773088627476572,-4.369401372081394,0.05327762808187276,0.20719648442584288,0.25232848457708096,0.6359194344568425,0.28237731613128103,0.6883796679003675,0.1769433744729817,0.8833577461145711,-0.594637006191665,0.11188244585025713,0.15537697631831685,0.15537697631831685,-0.23032625862553857,0.5216783537503352,0.999812317632854,0.999812317632854,3.8146295008544335,6.751346528361607e-9,3.590168167852634e-8,3.590168167852634e-8,4.409266507046098,1.0369965145454053e-8,2.847335549205477e-8,2.847335549205477e-8,-1.0161949656330078,0.041395313932885695,0.09034861099029182,0.09034861099029182,0.43020786524518767,-0.7907726618572989,0.5028662842717272,0.09232288670573273,Q9UQR1,Q9UQR1,1,14,9,9,Q9UQR1|G5E9X2|Q9UQR1-2,HUMAN,89602.2,14.1,1179,1179.1,127.18,127.18,Zinc finger protein 148,9,14,576000000,14.10%,SUBCELLULAR LOCATION: Nucleus.,ZNF148,Unknown,NA,NA,NA,FALSE
Q9NQW6,-4.11004515068034,-3.254817683937257,-4.548680600281274,-0.2382396105738067,-0.003696546459301626,-0.22754326729731628,0.4040074987760689,-0.36600587955566305,1.2892217750917108,-0.3692438969667365,1.4740654824091233,-1.6819017923487976,2.567834740470585e-4,0.0019521314442723574,0.0019521314442723574,-0.5004136397567642,0.17059772300491907,0.999812317632854,0.999812317632854,3.67092298136791,9.518188638322636e-9,4.449401817296084e-8,4.449401817296084e-8,5.352824773716708,7.192937191816234e-10,1.6178440680719314e-8,1.6178440680719314e-8,-1.882057268507181,8.810606580786196e-4,0.05760728849389117,0.05760728849389117,-0.787363564655604,-1.3681186584810483,0.353941931909077,0.9541253226990702,Q9NQW6,Q9NQW6,1,15,11,11,Q9NQW6|Q9NQW6-2,HUMAN,125566,10.2,1180,1180.1,127.14,127.14,Anillin,11,15,968000000,10.20%,"SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytoskeleton. Cytoplasm, cell cortex {ECO:0000269|PubMed:23870127}. Cell projection, bleb {ECO:0000269|PubMed:23870127}. Note=Mainly found in the nucleus during interphase. Colocalizes with cortical F-actin upon nuclear envelope breakdown in mitosis and subsequently concentrates in the area of the prospective contractile ring in anaphase. This pattern persists until telophase, when the protein becomes concentrated in the midbody.",ANLN,Unknown,NA,NA,NA,FALSE
TGGT1_232710-t26_1-p1,-2.421466785303887,-2.050927575851551,-3.093517012155623,0.15284281339025638,-1.6527140866516883,0.2823938278980107,-1.6430331631209525,0.4005043569288474,1.2690439468503139,0.2649705221461898,1.354485163348181,-1.0365866750084212,0.00532980825943513,0.013415730164932325,0.013415730164932325,1.9230515049771462,2.71761019314365e-5,0.0027859622070924143,0.0027859622070924143,2.7971483378611803,8.682640179935763e-8,1.848537943166212e-7,1.848537943166212e-7,3.8337350128696013,1.5573520399530946e-8,3.606106742752443e-8,3.606106742752443e-8,0.611286949877899,0.15452859914277303,0.22029930505689052,0.22029930505689052,-0.06470864180669396,3.812345135899293,-0.551558551716151,-0.4333409341649491,TGGT1_232710,TGGT1_232710,1,14,8,8,TGGT1_232710-t26_1-p1,Toxoplasma_gondii_GT1,29884.4,34.3,1181,1181.1,126.94,126.94,TGGT1_232710,8,14,2340000000,34.30%,NA,NA,Unknown,NA,RPS3A,40S ribosome,FALSE
P36404,-3.3416761513744437,-2.856988002602413,-3.8176386238622175,-0.1625764240983761,-0.17873147502958392,0.039272208575551554,-0.040362414439569304,0.061712571743167785,1.2894512834681304,-0.010380170236213742,1.2836925963452508,-1.3045648934106577,8.065473294164403e-4,0.0036380661538877564,0.0036380661538877564,0.09155399123060899,0.769653223044171,0.999812317632854,0.999812317632854,3.3207746391090587,7.214043444548554e-9,3.725970835558436e-8,3.725970835558436e-8,4.625339532519717,9.887054701121401e-10,1.6178440680719314e-8,1.6178440680719314e-8,-1.195017948676081,0.009228832747899762,0.058372002858776494,0.058372002858776494,-0.3648035466692921,-0.10271284629557935,-0.008919929112093493,0.2896739844420429,P36404,P36404,1,16,8,8,P36404|P36404-2|V9GYD0|TGGT1_212950-t26_1-p1,HUMAN,21048.8,45.1,1182,1182.1,126.53,126.53,ADP-ribosylation factor-like protein 2,8,16,1860000000,45.10%,"SUBCELLULAR LOCATION: Mitochondrion intermembrane space. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Nucleus. Cytoplasm. Note=The complex formed with ARL2BP, ARL2 and SLC25A6 is expressed in mitochondria. The complex formed with ARL2BP, ARL2 and SLC25A4 is expressed in mitochondria (By similarity). Not detected in the Golgi, nucleus and on the mitotic spindle. Centrosome-associated throughout the cell cycle. Not detected to interphase microtubules. {ECO:0000250}.",ARL2,Unknown,NA,NA,NA,FALSE
P61224,-2.204062528571304,-2.053947825924223,-4.094713451186164,0.13656632323247594,0.022060856679276538,0.21220469319021978,0.25317023264035154,0.12809565595795716,0.9179951410931037,0.0775683114763806,0.9862804064414636,-0.8135290278030252,0.09634083554785912,0.13654002792560008,0.13654002792560008,9.932013044442467e-4,0.9982939653723315,0.999812317632854,0.999812317632854,2.9228500145248235,4.214184400130591e-6,4.983077883831454e-6,4.983077883831454e-6,3.7363790423278487,1.9642700232297066e-6,2.261785394345166e-6,2.261785394345166e-6,-0.9511445724628392,0.1287409570211016,0.19132142939042993,0.19132142939042993,0.1850820457203921,-0.29629800860848376,-0.42129277911988505,-0.52226137027901,P61224,P61224,1,18,8,8,P61224|P61224-3|F5H7Y6|P61224-2|A6NIZ1|P62834|P61224-4|F5GYB5|B7ZB78,HUMAN,21052.6,46.7,1183,1183.1,126.42,126.42,Ras-related protein Rap-1b,8,18,1700000000,46.70%,"SUBCELLULAR LOCATION: Cell membrane. Cytoplasm, cytosol. Cell junction. Note=May shuttle between plasma membrane and cytosol. Presence of KRIT1 and CDH5 is required for its localization to the cell junction.",RAP1B,Unknown,NA,NA,NA,FALSE
Q13563,-3.3430865360874895,-3.319459017121378,-4.611949847095245,0.4542825213094968,0.271948179238022,0.5210823657826489,0.6087987790893846,0.625848753243932,0.12223778889997985,0.49948349256874464,0.2358295775369009,0.34614060000776514,0.35354185432774143,0.41673592097238654,0.41673592097238654,0.08480080406250234,0.8175339187241272,0.999812317632854,0.999812317632854,4.28333941666091,2.1900130519216234e-9,1.8338648897650624e-8,1.8338648897650624e-8,3.937198816653145,6.235848682404227e-8,9.857886024567056e-8,9.857886024567056e-8,-0.09423287915593803,0.8425431959370627,0.8682070154904303,0.8682070154904303,1.4837359016377327,-0.11714863948083336,0.9885945651238546,-0.3388418859478009,Q13563,Q13563,1,16,9,9,Q13563|Q13563-3|Q13563-5|Q13563-4|Q13563-2|B4DFN3,HUMAN,110430.9,10,1184,1184.1,126.37,126.37,Polycystin-2,9,16,768000000,10.00%,"SUBCELLULAR LOCATION: Cell projection, cilium membrane {ECO:0000269|PubMed:18695040, ECO:0000269|PubMed:20881056, ECO:0000269|PubMed:27259053}; Multi-pass membrane protein {ECO:0000269|PubMed:27768895, ECO:0000269|PubMed:27991905, ECO:0000269|PubMed:28092368, ECO:0000269|PubMed:29899465, ECO:0000269|PubMed:30093605}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:10760273, ECO:0000269|PubMed:11854751, ECO:0000269|PubMed:15692563, ECO:0000269|PubMed:20881056, ECO:0000269|PubMed:28092368, ECO:0000305|PubMed:10913159}; Multi-pass membrane protein {ECO:0000269|PubMed:27768895, ECO:0000269|PubMed:27991905, ECO:0000269|PubMed:28092368, ECO:0000269|PubMed:29899465, ECO:0000269|PubMed:30093605}. Cell membrane {ECO:0000269|PubMed:15692563, ECO:0000269|PubMed:19556541, ECO:0000269|PubMed:26269590, ECO:0000269|PubMed:27071085, ECO:0000269|PubMed:27214281, ECO:0000269|PubMed:27259053, ECO:0000269|PubMed:28092368, ECO:0000269|PubMed:29899465, ECO:0000269|PubMed:30093605}; Multi-pass membrane protein {ECO:0000269|PubMed:27768895, ECO:0000269|PubMed:27991905, ECO:0000269|PubMed:28092368, ECO:0000269|PubMed:29899465, ECO:0000269|PubMed:30093605}. Basolateral cell membrane {ECO:0000269|PubMed:10770959}. Cytoplasmic vesicle membrane {ECO:0000269|PubMed:10770959}. Golgi apparatus {ECO:0000250|UniProtKB:O35245}. Note=PKD2 localization to the plasma and ciliary membranes requires PKD1. PKD1:PKD2 interaction is required to reach the Golgi apparatus form endoplasmic reticulum and then traffic to the cilia (By similarity). Retained in the endoplasmic reticulum by interaction with PACS1 and PACS2 (PubMed:15692563). Detected on kidney tubule basolateral membranes and basal cytoplasmic vesicles (PubMed:10770959). Cell surface and cilium localization requires GANAB (PubMed:27259053). {ECO:0000250|UniProtKB:O35245, ECO:0000269|PubMed:15692563, ECO:0000269|PubMed:27259053}.",PKD2,Unknown,NA,NA,NA,FALSE
